Voltage,Current,Power,Temperature,Humidity,LightIntensity,EnergyGenerated,Fault,FaultType
22.154,1.577,34.942,29.4,40.35,563.45,0.58237,0,Normal
21.138,1.989,42.042,29.79,95.0,687.39,0.70069,0,Normal
21.138,1.807,38.199,30.3,51.94,607.31,0.63664,0,Normal
23.424,4.172,97.712,35.44,52.45,44.49,1.62854,1,Sensor Anomaly
23.65,2.333,55.181,36.13,51.76,917.88,0.91968,0,Normal
20.555,1.403,28.846,24.84,46.39,429.92,0.48077,0,Normal
18.875,0.766,14.453,50.24,44.87,277.25,0.24088,1,Over Temperature
18.419,0.306,5.635,21.72,48.57,135.86,0.09392,0,Normal
22.169,2.141,47.47,33.89,33.42,792.24,0.79117,0,Normal
19.887,0.887,17.644,39.14,43.86,341.06,0.29407,0,Normal
19.431,0.232,4.512,26.79,93.08,47.19,0.0752,0,Normal
22.014,1.918,42.22,27.31,71.24,758.8,0.70366,0,Normal
23.525,3.019,71.012,39.27,74.67,1100.0,1.18353,0,Normal
21.625,1.839,39.769,32.54,79.19,648.3,0.66282,0,Normal
23.855,2.522,60.173,32.05,91.01,884.78,1.00288,0,Normal
21.133,1.937,40.925,20.66,26.11,672.91,0.68208,0,Normal
22.533,1.812,40.84,33.75,35.86,622.31,0.68066,0,Normal
23.386,2.447,57.226,54.17,43.53,907.34,0.95377,1,Over Temperature
20.997,1.432,30.074,21.06,49.54,568.72,0.50123,0,Normal
21.19,2.467,52.277,26.57,52.59,724.87,0.87129,0,Normal
22.938,2.018,46.295,24.9,49.95,740.08,0.77158,0,Normal
11.699,1.258,14.72,27.45,61.95,462.93,0.24533,1,Low Voltage
23.838,2.743,65.4,18.91,58.64,927.77,1.09,0,Normal
20.708,1.943,40.237,35.71,44.99,601.01,0.67062,0,Normal
20.11,1.108,22.273,36.89,20.0,438.39,0.37122,0,Normal
22.702,2.093,47.519,15.37,40.13,800.22,0.79198,0,Normal
20.049,0.874,17.52,35.85,48.11,398.43,0.292,0,Normal
21.521,2.133,45.914,23.33,53.55,657.89,0.76523,0,Normal
20.561,1.599,32.873,35.0,37.67,647.45,0.54788,0,Normal
24.0,2.652,63.655,28.52,49.17,954.05,1.06091,0,Normal
21.638,2.002,43.329,29.2,37.64,782.92,0.72215,0,Normal
21.917,1.532,33.586,27.7,55.74,642.99,0.55976,0,Normal
21.721,2.362,51.315,37.48,38.68,878.97,0.85524,0,Normal
22.955,2.762,63.39,20.32,42.72,1039.26,1.0565,0,Normal
22.699,2.105,47.779,33.25,34.44,806.19,0.79632,0,Normal
21.747,2.157,46.91,36.71,55.24,652.9,0.78183,0,Normal
20.354,0.857,17.449,34.01,42.4,282.69,0.29082,0,Normal
19.883,1.123,22.322,45.27,74.32,351.77,0.37204,0,Normal
21.275,1.728,36.772,25.3,65.31,564.54,0.61287,0,Normal
12.773,1.302,16.637,35.7,56.74,479.34,0.27728,1,Low Voltage
22.554,1.586,35.772,28.26,43.65,597.65,0.5962,0,Normal
22.33,1.874,41.843,37.63,64.85,665.86,0.69738,0,Normal
21.819,2.252,49.144,28.95,70.43,798.31,0.81907,0,Normal
21.776,1.659,36.125,26.28,60.57,630.26,0.60209,0,Normal
22.49,2.181,49.059,54.41,86.87,786.22,0.81764,1,Over Temperature
21.752,1.742,37.889,25.56,66.27,668.05,0.63149,0,Normal
19.269,0.243,4.678,19.11,74.44,96.87,0.07796,0,Normal
20.895,1.023,21.367,25.38,60.4,386.99,0.35611,0,Normal
12.264,1.457,17.872,33.33,70.16,609.66,0.29786,1,Low Voltage
19.327,0.43,8.319,38.74,43.66,311.29,0.13865,0,Normal
23.838,2.105,50.176,29.78,49.75,817.98,0.83627,0,Normal
24.0,3.285,78.838,38.23,64.29,1078.61,1.31397,0,Normal
24.0,2.743,65.825,19.49,64.16,991.25,1.09708,0,Normal
20.379,1.79,36.48,25.9,67.14,590.24,0.608,0,Normal
24.0,2.597,62.339,26.98,77.81,1067.4,1.03898,0,Normal
22.558,1.746,39.382,28.2,32.35,691.63,0.65637,0,Normal
19.291,1.301,25.101,29.59,40.46,555.62,0.41836,0,Normal
20.825,1.285,26.759,33.84,62.13,478.25,0.44598,0,Normal
21.078,2.017,42.508,25.89,44.96,565.31,0.70847,0,Normal
20.969,1.587,33.282,29.97,95.0,541.31,0.5547,0,Normal
21.459,2.248,48.24,28.68,67.28,697.72,0.80401,0,Normal
22.128,1.907,42.206,22.52,56.59,694.96,0.70343,0,Normal
22.799,2.059,46.951,28.2,48.72,650.85,0.78252,0,Normal
22.247,2.526,56.196,27.99,49.36,772.34,0.9366,0,Normal
24.0,2.722,65.329,27.84,58.54,983.38,1.08881,0,Normal
22.825,2.451,55.948,29.22,60.02,915.88,0.93247,0,Normal
19.823,0.414,8.21,29.53,49.78,234.23,0.13684,0,Normal
18.097,0.05,0.905,25.97,53.08,20.0,0.01508,0,Normal
23.393,2.518,58.9,37.91,82.2,911.61,0.98167,0,Normal
19.713,1.119,22.052,20.81,82.92,267.27,0.36753,0,Normal
21.998,1.413,31.089,23.95,62.54,587.07,0.51814,0,Normal
17.562,0.882,15.494,48.0,33.86,322.37,0.25823,0,Normal
17.96,0.083,1.485,21.73,67.69,145.45,0.02475,0,Normal
23.239,2.186,50.802,19.52,85.98,801.61,0.84671,0,Normal
21.516,2.438,52.459,34.14,82.66,862.56,0.87432,0,Normal
20.81,1.481,30.816,15.0,71.22,488.58,0.51359,0,Normal
18.023,0.024,0.44,27.35,83.6,20.0,0.00733,1,Low Current
19.927,1.424,28.368,44.02,58.96,497.05,0.47279,0,Normal
22.245,2.253,50.126,18.19,69.31,759.71,0.83543,0,Normal
19.852,0.679,13.471,15.13,45.75,235.9,0.22451,0,Normal
23.077,1.794,41.406,18.51,63.26,701.34,0.6901,0,Normal
20.946,1.447,30.305,35.29,81.93,645.71,0.50508,0,Normal
22.174,2.135,47.347,36.87,47.39,812.2,0.78911,0,Normal
21.579,0.319,6.891,25.41,42.49,683.48,0.11485,1,Low Current
18.351,1.269,23.285,33.78,59.75,377.54,0.38809,0,Normal
23.666,2.683,63.501,38.73,53.92,985.04,1.05835,0,Normal
11.114,1.618,17.985,41.51,69.68,605.61,0.29976,1,Low Voltage
22.509,1.862,41.908,27.28,49.84,642.35,0.69847,0,Normal
10.227,1.056,10.8,15.0,88.93,388.68,0.18,1,Low Voltage
20.323,1.622,32.968,23.25,34.79,525.88,0.54947,0,Normal
20.403,1.481,30.215,54.55,80.57,402.26,0.50358,1,Over Temperature
22.135,2.073,45.891,27.19,44.23,601.58,0.76486,0,Normal
24.0,3.085,74.042,27.68,25.67,1100.0,1.23403,0,Normal
19.502,0.792,15.443,36.83,62.28,265.87,0.25738,0,Normal
19.665,0.828,16.291,37.92,53.42,198.2,0.27152,0,Normal
23.784,2.934,69.781,48.44,38.03,1061.93,1.16302,1,Over Temperature
21.102,1.749,36.91,36.69,27.74,591.39,0.61517,0,Normal
21.758,1.078,23.465,31.5,57.85,462.66,0.39109,0,Normal
23.398,2.562,59.939,29.45,75.57,941.17,0.99899,0,Normal
19.737,1.532,30.245,45.79,68.53,480.43,0.50408,1,Over Temperature
24.0,2.93,70.318,29.51,59.02,1100.0,1.17196,0,Normal
21.922,2.264,49.621,43.4,66.62,839.82,0.82702,0,Normal
21.482,1.167,25.074,18.93,57.51,513.38,0.4179,0,Normal
23.963,3.439,82.414,25.39,32.26,1100.0,1.37357,0,Normal
20.994,1.566,32.881,28.11,32.42,480.4,0.54801,0,Normal
22.455,2.41,54.119,32.08,54.34,857.79,0.90199,0,Normal
20.595,2.106,43.379,37.88,55.11,733.8,0.72298,0,Normal
24.0,2.896,69.492,28.83,73.32,1014.49,1.1582,0,Normal
24.0,3.321,79.694,19.04,71.63,1087.22,1.32824,0,Normal
22.069,1.724,38.053,34.9,68.89,658.96,0.63422,0,Normal
19.931,1.344,26.787,34.28,52.95,439.04,0.44646,0,Normal
11.264,2.406,27.101,15.41,33.15,778.79,0.45169,1,Low Voltage
20.943,1.5,31.409,28.97,65.42,460.24,0.52349,0,Normal
24.0,2.706,64.95,45.38,67.45,1100.0,1.0825,1,Over Temperature
22.154,1.821,40.343,24.35,20.0,688.23,0.67238,0,Normal
21.641,1.355,29.334,22.68,42.98,547.71,0.48891,0,Normal
21.744,1.963,42.688,34.66,45.56,701.71,0.71146,0,Normal
18.436,0.395,7.29,29.82,60.13,272.8,0.12151,0,Normal
21.07,0.698,14.706,20.0,43.54,377.95,0.24511,0,Normal
24.0,3.11,74.632,35.16,57.31,986.12,1.24386,0,Normal
10.609,1.428,15.15,18.96,54.21,466.07,0.25249,1,Low Voltage
19.856,1.012,20.085,31.31,55.14,356.86,0.33475,0,Normal
23.262,2.312,53.779,23.3,45.1,800.26,0.89632,0,Normal
24.0,2.77,66.48,26.44,46.5,982.0,1.108,0,Normal
24.0,2.536,60.87,32.53,38.56,851.31,1.0145,0,Normal
24.0,2.457,58.973,32.65,64.84,928.89,0.98289,0,Normal
20.339,1.236,25.133,38.36,68.28,438.1,0.41888,0,Normal
18.51,0.743,13.746,28.42,44.13,251.89,0.2291,0,Normal
24.0,2.781,66.744,31.15,85.37,1070.37,1.11239,0,Normal
21.514,1.795,38.611,25.94,52.34,559.65,0.64351,0,Normal
21.843,1.53,33.426,30.27,85.54,579.77,0.5571,0,Normal
24.0,3.014,72.338,32.08,46.44,1021.89,1.20563,0,Normal
22.685,2.266,51.394,28.31,21.52,805.74,0.85657,0,Normal
24.0,2.5,59.991,16.37,65.24,777.65,0.99985,0,Normal
23.21,2.863,66.46,31.32,62.47,1100.0,1.10766,0,Normal
20.949,1.107,23.196,31.55,58.62,469.81,0.38661,0,Normal
22.919,2.387,54.714,24.24,46.44,909.8,0.91191,0,Normal
20.785,1.903,39.548,20.01,57.38,665.96,0.65913,0,Normal
21.852,2.264,49.481,39.33,48.8,725.21,0.82468,0,Normal
23.262,3.271,76.098,32.44,52.56,1077.97,1.26831,0,Normal
22.58,1.794,40.517,27.4,73.15,792.19,0.67529,0,Normal
22.928,2.3,52.74,21.04,61.32,800.72,0.879,0,Normal
24.0,2.09,50.148,23.25,68.98,950.3,0.8358,0,Normal
19.904,0.181,3.595,38.12,53.83,547.81,0.05992,1,Low Current
21.002,1.355,28.451,29.96,51.84,415.02,0.47418,0,Normal
20.21,0.993,20.076,46.1,37.24,357.45,0.33461,1,Over Temperature
19.128,0.29,5.553,32.57,51.34,99.42,0.09256,0,Normal
24.0,3.101,74.427,23.3,20.0,1100.0,1.24045,0,Normal
18.751,0.793,14.872,39.51,47.38,341.1,0.24786,0,Normal
20.339,1.691,34.393,38.47,56.53,588.05,0.57322,0,Normal
20.512,1.56,31.99,25.73,68.15,572.49,0.53317,0,Normal
12.224,2.23,27.256,24.6,53.16,736.07,0.45426,1,Low Voltage
24.0,0.488,11.721,15.0,64.26,878.41,0.19535,1,Low Current
23.109,2.363,54.618,18.63,20.0,890.93,0.91031,0,Normal
21.495,1.097,23.589,19.62,56.98,486.74,0.39315,0,Normal
20.429,1.341,27.394,29.95,27.77,603.21,0.45656,0,Normal
10.177,2.273,23.127,26.72,36.25,729.12,0.38545,1,Low Voltage
22.086,0.534,11.791,19.58,54.63,580.37,0.19652,1,Low Current
23.536,3.132,73.703,27.03,80.97,1100.0,1.22838,0,Normal
22.394,2.501,56.006,32.54,64.68,787.47,0.93343,0,Normal
23.443,2.267,53.15,32.69,58.33,855.77,0.88584,0,Normal
21.192,2.259,47.882,15.7,57.65,835.61,0.79803,0,Normal
24.0,2.703,64.883,28.1,45.15,978.57,1.08139,0,Normal
22.594,1.984,44.825,19.32,48.21,700.69,0.74708,0,Normal
19.965,1.131,22.573,35.31,65.69,286.89,0.37622,0,Normal
22.045,2.385,52.575,34.49,33.06,761.91,0.87624,0,Normal
19.657,1.426,28.023,22.71,68.67,467.62,0.46704,0,Normal
21.42,1.669,35.757,23.64,51.01,501.99,0.59595,0,Normal
22.808,2.245,51.204,25.77,72.86,814.18,0.8534,0,Normal
16.28,2.887,46.992,15.0,75.3,996.72,0.7832,1,Low Voltage
22.538,1.765,39.778,31.35,27.88,655.96,0.66297,0,Normal
22.9,1.823,41.756,27.09,47.53,736.47,0.69593,0,Normal
24.0,3.247,77.924,35.79,42.6,1100.0,1.29874,0,Normal
22.504,2.116,47.61,21.31,25.37,717.41,0.79349,0,Normal
24.0,3.085,74.035,24.67,39.41,1100.0,1.23392,0,Normal
22.882,2.285,52.288,18.45,95.0,808.34,0.87147,0,Normal
19.309,0.17,3.291,21.97,68.97,156.99,0.05485,0,Normal
23.984,2.25,53.966,20.73,92.51,860.94,0.89943,0,Normal
21.239,2.144,45.547,35.97,72.92,756.72,0.75911,0,Normal
24.0,2.74,65.753,24.11,44.65,1011.13,1.09588,0,Normal
24.0,2.291,54.995,29.87,51.13,838.49,0.91658,0,Normal
21.466,1.689,36.26,26.33,68.59,611.23,0.60433,0,Normal
20.617,0.744,15.331,20.11,65.88,307.2,0.25552,0,Normal
21.823,1.475,32.187,27.82,47.61,591.47,0.53645,0,Normal
20.935,0.849,17.77,33.19,30.82,411.85,0.29616,0,Normal
20.469,1.348,27.585,20.55,95.0,487.45,0.45974,0,Normal
22.083,2.36,52.111,34.66,55.46,814.8,0.86851,0,Normal
24.0,2.793,67.035,23.05,52.14,1100.0,1.11726,0,Normal
21.475,2.123,45.594,25.62,60.04,760.51,0.7599,0,Normal
19.509,0.923,18.004,32.71,53.63,315.15,0.30006,0,Normal
11.147,1.993,22.211,24.36,60.21,774.49,0.37018,1,Low Voltage
24.0,2.997,71.916,29.26,81.17,985.06,1.1986,0,Normal
21.113,1.269,26.789,26.8,55.76,479.26,0.44649,0,Normal
21.99,1.684,37.033,29.91,37.07,612.48,0.61721,0,Normal
22.99,1.83,42.07,15.0,55.09,654.11,0.70117,0,Normal
20.126,0.902,18.15,16.19,49.64,430.23,0.3025,0,Normal
22.666,2.481,56.229,54.29,83.63,831.52,0.93715,1,Over Temperature
11.421,1.524,17.406,36.26,79.08,616.13,0.29011,1,Low Voltage
22.609,2.114,47.795,22.63,59.94,767.47,0.79658,0,Normal
21.133,1.228,25.95,27.29,34.98,401.5,0.4325,0,Normal
21.688,1.727,37.446,31.06,35.93,527.51,0.6241,0,Normal
21.858,2.16,47.218,33.85,58.27,852.27,0.78697,0,Normal
21.741,1.47,31.965,15.0,64.05,545.61,0.53274,0,Normal
24.0,5.756,138.146,22.8,51.26,20.2,2.30244,1,Sensor Anomaly
21.418,1.586,33.977,26.67,49.36,538.1,0.56628,0,Normal
21.527,2.09,44.996,33.92,47.33,712.91,0.74993,0,Normal
22.148,2.28,50.49,46.49,57.58,911.13,0.84151,0,Normal
19.124,0.637,12.186,27.4,20.0,252.86,0.20309,0,Normal
19.02,0.413,7.858,19.15,38.18,156.97,0.13097,0,Normal
19.996,0.463,9.26,31.82,46.71,222.82,0.15433,0,Normal
24.0,2.453,58.863,38.25,79.74,1003.52,0.98104,0,Normal
21.832,1.286,28.066,29.76,43.35,495.48,0.46776,0,Normal
15.264,3.335,50.898,22.65,61.25,1100.0,0.8483,1,Low Voltage
19.981,1.366,27.298,35.71,62.08,492.01,0.45496,0,Normal
21.708,2.187,47.466,33.64,81.36,701.67,0.7911,0,Normal
24.0,3.076,73.817,21.82,80.73,1081.79,1.23028,0,Normal
23.991,2.912,69.849,31.67,56.96,1100.0,1.16416,0,Normal
24.0,3.259,78.222,35.98,49.44,1100.0,1.3037,0,Normal
24.0,2.755,66.111,37.27,46.05,988.34,1.10185,0,Normal
23.907,2.782,66.513,28.53,53.66,936.74,1.10854,0,Normal
23.576,2.087,49.205,26.49,50.19,815.91,0.82009,0,Normal
22.26,2.571,57.237,37.59,67.97,867.94,0.95394,0,Normal
13.069,1.59,20.774,20.53,65.57,495.67,0.34624,1,Low Voltage
19.862,1.218,24.195,32.07,68.65,420.9,0.40326,0,Normal
21.375,1.687,36.068,19.41,80.67,649.06,0.60113,0,Normal
21.7,1.649,35.79,36.46,91.53,602.35,0.5965,0,Normal
21.935,1.57,34.435,27.19,60.24,523.1,0.57392,0,Normal
23.09,2.362,54.549,37.88,77.79,844.99,0.90914,0,Normal
23.333,2.648,61.798,32.44,51.67,917.49,1.02997,0,Normal
22.38,2.084,46.649,20.44,79.33,674.75,0.77749,0,Normal
24.0,2.799,67.182,38.97,77.11,1063.71,1.1197,0,Normal
18.822,0.696,13.108,39.86,76.15,330.33,0.21846,0,Normal
20.45,1.636,33.456,35.18,59.69,595.78,0.5576,0,Normal
20.674,1.201,24.833,23.67,45.97,449.29,0.41388,0,Normal
18.774,0.497,9.332,26.86,32.9,127.37,0.15554,0,Normal
21.644,1.549,33.516,30.02,57.28,626.85,0.55861,0,Normal
22.192,1.911,42.4,24.07,85.59,615.91,0.70667,0,Normal
23.896,3.179,75.958,40.85,52.42,1073.77,1.26596,0,Normal
23.229,2.297,53.361,30.01,72.13,826.63,0.88935,0,Normal
20.328,1.043,21.207,15.0,73.19,363.23,0.35345,0,Normal
24.0,2.912,69.897,49.34,52.89,1100.0,1.16495,1,Over Temperature
23.969,2.673,64.071,26.56,81.69,991.89,1.06785,0,Normal
24.0,2.191,52.584,28.48,20.0,812.99,0.8764,0,Normal
13.427,1.899,25.494,26.42,35.99,586.58,0.42489,1,Low Voltage
19.897,1.039,20.681,34.65,41.52,381.36,0.34469,0,Normal
20.349,1.263,25.702,36.84,43.25,545.78,0.42837,0,Normal
22.57,2.696,60.837,54.93,64.05,954.85,1.01396,1,Over Temperature
23.865,3.221,76.876,26.62,63.22,1100.0,1.28126,0,Normal
23.784,3.008,71.554,28.71,65.09,1082.11,1.19256,0,Normal
21.252,1.692,35.964,29.14,68.73,513.12,0.5994,0,Normal
19.691,1.084,21.354,23.38,40.9,336.51,0.3559,0,Normal
22.066,1.718,37.916,33.05,36.07,689.45,0.63194,0,Normal
19.646,0.33,6.475,32.22,65.13,154.84,0.10792,0,Normal
22.012,2.068,45.523,39.78,46.66,740.49,0.75872,0,Normal
22.788,1.372,31.257,37.79,29.73,608.67,0.52096,0,Normal
20.314,1.517,30.815,24.2,75.48,519.51,0.51358,0,Normal
18.872,0.244,4.611,46.41,83.11,203.48,0.07685,1,Over Temperature
22.452,2.416,54.238,22.34,86.03,793.81,0.90396,0,Normal
21.439,1.547,33.166,33.87,61.37,500.84,0.55277,0,Normal
18.357,0.993,18.231,25.38,69.27,322.42,0.30385,0,Normal
17.189,0.05,0.859,21.84,82.66,20.0,0.01432,0,Normal
21.63,1.813,39.214,30.96,46.45,642.3,0.65357,0,Normal
24.0,3.034,72.811,15.0,77.99,1100.0,1.21352,0,Normal
24.0,2.933,70.382,16.74,62.96,1100.0,1.17304,0,Normal
20.117,1.395,28.056,27.76,74.45,522.01,0.46759,0,Normal
19.936,1.464,29.192,29.58,61.35,481.38,0.48653,0,Normal
23.823,2.191,52.191,26.41,81.33,781.26,0.86985,0,Normal
19.964,1.309,26.141,17.94,62.02,370.45,0.43568,0,Normal
21.79,2.2,47.933,23.27,31.29,734.5,0.79888,0,Normal
24.0,2.515,60.353,31.74,84.13,864.5,1.00588,0,Normal
24.0,2.459,59.007,33.07,40.94,993.54,0.98345,0,Normal
22.526,1.68,37.844,28.89,80.56,621.96,0.63074,0,Normal
20.59,1.439,29.621,37.1,56.38,592.97,0.49369,0,Normal
19.188,1.087,20.861,31.78,79.17,404.16,0.34769,0,Normal
20.635,1.049,21.648,52.33,78.43,418.47,0.3608,1,Over Temperature
21.703,1.569,34.062,27.04,65.74,586.59,0.5677,0,Normal
22.918,2.317,53.111,19.18,67.15,752.86,0.88518,0,Normal
24.0,2.609,62.627,28.24,65.61,905.8,1.04378,0,Normal
19.042,1.351,25.718,36.78,21.75,425.11,0.42863,0,Normal
24.0,2.663,63.904,33.8,60.13,1067.95,1.06507,0,Normal
20.332,1.585,32.217,38.81,37.91,574.09,0.53694,0,Normal
22.416,1.972,44.208,26.88,61.08,644.02,0.73681,0,Normal
19.977,1.48,29.575,38.42,37.43,440.78,0.49291,0,Normal
17.484,0.05,0.874,27.65,36.67,20.0,0.01457,0,Normal
22.601,2.396,54.149,39.3,86.89,897.53,0.90249,0,Normal
22.03,2.57,56.617,28.85,77.25,856.32,0.94361,0,Normal
21.232,1.543,32.768,33.95,57.93,571.23,0.54614,0,Normal
21.114,1.668,35.226,39.33,61.33,668.76,0.5871,0,Normal
23.251,1.937,45.03,27.65,53.54,794.46,0.75049,0,Normal
12.216,0.419,5.122,30.53,68.26,212.49,0.08536,1,Low Voltage
21.867,1.074,23.481,38.02,45.83,501.87,0.39134,0,Normal
23.414,2.442,57.177,28.07,75.89,872.39,0.95295,0,Normal
20.288,1.005,20.381,19.75,53.44,298.8,0.33968,0,Normal
22.898,1.765,40.409,44.0,50.44,732.2,0.67349,0,Normal
19.164,0.802,15.37,25.71,58.39,270.16,0.25616,0,Normal
21.514,3.84,82.608,30.11,47.36,55.65,1.37681,1,Sensor Anomaly
21.678,1.759,38.133,37.09,63.92,640.02,0.63555,0,Normal
18.197,0.264,4.805,24.74,48.33,197.76,0.08008,0,Normal
24.0,2.815,67.565,54.94,66.43,976.13,1.12608,1,Over Temperature
21.54,1.223,26.354,30.78,79.89,444.31,0.43923,0,Normal
22.267,2.507,55.815,16.45,45.05,72.22,0.93025,1,Sensor Anomaly
22.231,1.873,41.637,26.98,55.65,706.16,0.69395,0,Normal
24.0,2.713,65.108,30.72,66.3,971.62,1.08513,0,Normal
13.184,1.112,14.662,27.11,50.15,365.57,0.24436,1,Low Voltage
22.792,2.318,52.825,18.2,66.36,667.27,0.88042,0,Normal
21.391,2.127,45.506,40.16,68.0,770.07,0.75843,0,Normal
12.55,2.619,32.865,29.72,77.5,844.07,0.54774,1,Low Voltage
21.292,1.982,42.192,39.02,47.09,699.4,0.7032,0,Normal
20.21,1.509,30.504,27.18,41.03,547.23,0.50839,0,Normal
21.598,1.202,25.955,22.84,52.46,418.27,0.43258,0,Normal
23.169,1.651,38.251,30.88,40.58,674.12,0.63751,0,Normal
11.533,1.031,11.888,27.49,68.16,349.8,0.19814,1,Low Voltage
19.13,0.05,0.957,20.76,37.09,20.0,0.01594,0,Normal
22.942,1.961,44.981,39.29,95.0,772.24,0.74969,0,Normal
22.329,2.55,56.934,24.64,81.33,903.1,0.9489,0,Normal
18.069,0.272,4.909,16.12,58.23,20.0,0.08181,0,Normal
19.465,1.265,24.631,38.3,73.61,367.28,0.41051,0,Normal
23.452,2.261,53.03,25.47,28.54,823.36,0.88383,0,Normal
23.746,3.109,73.832,24.75,95.0,1100.0,1.23053,0,Normal
22.075,2.037,44.955,16.64,47.38,655.82,0.74925,0,Normal
19.792,0.98,19.388,41.19,55.83,446.16,0.32314,0,Normal
22.05,1.762,38.854,19.97,24.59,598.79,0.64757,0,Normal
23.948,2.73,65.371,29.41,66.75,1034.97,1.08951,0,Normal
20.18,1.262,25.471,47.25,38.09,469.13,0.42452,1,Over Temperature
20.234,1.098,22.225,31.95,59.83,426.23,0.37041,0,Normal
22.425,1.512,33.909,28.58,48.2,514.83,0.56516,0,Normal
20.204,1.184,23.93,17.09,38.6,383.07,0.39883,0,Normal
11.436,2.081,23.802,23.33,43.52,684.35,0.3967,1,Low Voltage
24.0,3.118,74.835,30.31,62.06,1100.0,1.24725,0,Normal
14.144,2.109,29.827,23.49,34.93,740.46,0.49712,1,Low Voltage
20.35,1.943,39.533,30.42,44.52,579.34,0.65889,0,Normal
22.752,1.296,29.485,33.77,69.94,568.29,0.49142,0,Normal
18.759,0.89,16.697,35.74,95.0,212.31,0.27828,0,Normal
23.234,2.477,57.561,20.42,66.6,897.27,0.95934,0,Normal
21.397,1.811,38.741,52.91,41.49,628.21,0.64569,1,Over Temperature
22.574,1.596,36.034,34.37,51.39,599.47,0.60057,0,Normal
23.324,2.935,68.46,28.99,58.57,1100.0,1.141,0,Normal
22.304,2.106,46.965,36.63,51.71,733.65,0.78274,0,Normal
21.584,2.451,52.909,45.56,74.26,22.31,0.88182,1,Sensor Anomaly
21.426,1.584,33.947,18.93,61.91,530.62,0.56578,0,Normal
22.904,2.613,59.846,27.42,74.34,971.56,0.99744,0,Normal
21.907,2.587,56.685,15.0,52.34,681.72,0.94475,0,Normal
19.495,0.903,17.596,30.35,81.86,247.28,0.29326,0,Normal
24.0,2.684,64.408,31.56,55.0,907.38,1.07347,0,Normal
20.447,1.225,25.056,28.73,40.52,462.92,0.41759,0,Normal
12.94,2.97,38.435,24.42,95.0,1100.0,0.64059,1,Low Voltage
22.96,2.656,60.99,15.0,25.15,952.41,1.0165,0,Normal
19.973,1.649,32.942,31.61,44.7,524.75,0.54904,0,Normal
23.359,2.586,60.405,39.19,46.71,1008.68,1.00675,0,Normal
23.024,1.681,38.71,24.86,95.0,669.0,0.64517,0,Normal
23.204,2.559,59.385,32.08,90.52,888.78,0.98975,0,Normal
23.092,2.281,52.661,18.02,84.89,785.73,0.87768,0,Normal
20.493,1.005,20.602,32.2,52.05,413.02,0.34336,0,Normal
21.564,1.117,24.078,26.25,95.0,469.81,0.4013,0,Normal
23.237,2.892,67.19,23.66,64.63,938.39,1.11984,0,Normal
21.852,1.625,35.508,23.68,75.59,556.26,0.5918,0,Normal
20.609,1.255,25.871,26.24,61.23,536.98,0.43118,0,Normal
14.973,0.828,12.392,31.68,57.11,382.57,0.20653,1,Low Voltage
22.181,2.104,46.664,19.81,53.47,768.61,0.77773,0,Normal
23.952,3.206,76.796,26.22,54.23,1100.0,1.27994,0,Normal
20.399,1.085,22.126,28.71,68.95,351.09,0.36877,0,Normal
22.089,2.053,45.346,21.31,64.61,656.78,0.75576,0,Normal
24.0,2.586,62.067,41.58,57.43,1045.42,1.03445,0,Normal
21.975,1.803,39.622,23.03,85.17,627.7,0.66036,0,Normal
21.914,2.434,53.329,24.31,20.0,776.66,0.88881,0,Normal
21.316,1.231,26.244,22.15,67.18,352.53,0.4374,0,Normal
22.83,2.167,49.468,41.59,70.92,769.93,0.82446,0,Normal
22.34,2.076,46.382,32.87,78.65,597.6,0.77303,0,Normal
23.25,0.473,11.007,22.44,56.83,926.0,0.18345,1,Low Current
23.893,2.89,69.054,49.35,61.74,982.47,1.15089,1,Over Temperature
24.0,3.063,73.513,30.4,75.75,1100.0,1.22521,0,Normal
23.518,2.114,49.719,30.8,84.84,812.3,0.82866,0,Normal
16.196,1.913,30.982,26.59,52.59,741.22,0.51636,1,Low Voltage
22.393,3.162,70.811,23.75,62.81,14.71,1.18018,1,Sensor Anomaly
20.085,1.49,29.933,31.36,88.21,551.11,0.49888,0,Normal
23.71,1.766,41.882,25.18,20.0,744.78,0.69804,0,Normal
21.375,1.364,29.154,41.72,45.58,567.29,0.4859,0,Normal
21.879,1.909,41.769,20.11,84.39,697.17,0.69615,0,Normal
24.0,2.921,70.099,39.75,77.67,1018.93,1.16831,0,Normal
19.071,1.023,19.509,28.22,67.4,368.17,0.32515,0,Normal
24.0,2.676,64.221,31.09,49.93,969.17,1.07036,0,Normal
22.837,2.633,60.128,34.83,42.13,1018.79,1.00213,0,Normal
21.557,1.733,37.352,24.59,47.36,616.94,0.62253,0,Normal
18.255,0.392,7.148,35.05,85.86,55.88,0.11913,0,Normal
21.856,1.392,30.415,15.0,46.69,479.81,0.50692,0,Normal
15.106,2.57,38.823,23.96,59.83,1013.16,0.64705,1,Low Voltage
22.368,1.583,35.419,22.53,44.43,643.6,0.59031,0,Normal
20.321,1.15,23.368,20.23,73.17,370.2,0.38947,0,Normal
20.967,1.379,28.904,27.5,48.3,508.66,0.48174,0,Normal
23.205,2.441,56.636,31.7,56.24,885.37,0.94393,0,Normal
22.463,2.108,47.358,33.92,27.7,803.09,0.78931,0,Normal
20.176,1.709,34.488,30.69,28.96,583.1,0.5748,0,Normal
